threadview_response_info,inline-form2 href,inline-form2,inline-form2 (2),notranslate,threadview_response_body,notranslate (2),threadview_response_body_link href,threadview_response_body_link,notranslate (3),threadview_response_body_link href (2),threadview_response_body_link (2),res_id href,res_id,notranslate (4),js-response,notranslate (5),notranslate (6),notranslate (7),notranslate (8),notranslate (9),notranslate (10),notranslate (11),notranslate (12),notranslate (13),notranslate (14),notranslate (15),notranslate (16),notranslate (17),threadview_response_body_embedlink href,threadview_response_body_thumbnail src,js-ng-setting href,js-response href,notranslate (18),notranslate (19)
"垢版
|
0358 名無しどんぶらこ 2025/11/24(月) 18:46:43.76",https://donguri.5ch.net/,垢版,|,,会話？尖閣に機関砲積んだ中国船10日連続で乗り付けさす様な国と会話できるか？,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:+RpOlbwu0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0359 名無しどんぶらこ 2025/11/24(月) 18:47:33.08",https://donguri.5ch.net/,垢版,|,,遅刻とか夕食会欠席はそういうことか,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:THtHjtW40,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0360 名無しどんぶらこ 2025/11/24(月) 18:47:53.07",https://donguri.5ch.net/,垢版,|,,"陰キャのオタクに優しいギャルなんて存在しないんだよ！   
本人を前では何も言えません！！   
でもネットでポエム書きます！！",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:XARxCP2b0(2/9),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0361 名無しどんぶらこ 2025/11/24(月) 18:48:34.81",https://donguri.5ch.net/,垢版,|,,通訳アプリが動かない,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:VRe+dzl90,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0362 名無しどんぶらこ 2025/11/24(月) 18:48:36.33",https://donguri.5ch.net/,垢版,|,,">>1
会話する気が無かった。",,,>>1,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:wt+5c5kt0(1/2),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0363 名無しどんぶらこ 2025/11/24(月) 18:48:43.20",https://donguri.5ch.net/,垢版,|,,">>354  
中国を除く首脳と会うのは大事な仕事だけど   
アメリカも反対してる気候変動とか再エネとかには   
あんまり積極的にかかわるの避けたんじゃないの？",,,>>354,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:LIs99FwG0(14/20),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0364 名無しどんぶらこ 2025/11/24(月) 18:49:40.61",https://donguri.5ch.net/,垢版,|,,最初から会話する気なかったくせにｗ,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:Blu8hojM0(1/2),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0365 名無しどんぶらこ 2025/11/24(月) 18:50:03.23",https://donguri.5ch.net/,垢版,|,,">>1
日本語で中国擁護してる大量のアカウントの発信源がChina App Storeだったの丸見えになったな   

GJ過ぎるわイーロン   
やっぱり全部中国の工作員でしたー",,,>>1,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:VX1iYQJW0,,2,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,
"垢版
|
0366 名無しどんぶらこ 2025/11/24(月) 18:50:24.94",https://donguri.5ch.net/,垢版,|,,"対話しなきゃいつまでもわかり合えないだろ   
壺市はどう始末をつけるんだ？   
在任中はスルーすんのかw",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:9CmJW1Cs0,,1,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,
"垢版
|
0367 名無しどんぶらこ 2025/11/24(月) 18:50:43.75",https://donguri.5ch.net/,垢版,|,,">>1
この堂々とした切り返しよなぁ   
中国の恫喝を微塵も恐れない度胸   
大したもんだ",,,>>1,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:UuFYn0q50(1/2),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0368 名無しどんぶらこ 2025/11/24(月) 18:51:04.49",https://donguri.5ch.net/,垢版,|,,">>365  
最初から分かってたけどねｗ",,,>>365,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:Blu8hojM0(2/2),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0369 【あたらない】 2025/11/24(月) 18:51:27.14",https://donguri.5ch.net/,垢版,|,,ゆっくりやりましょう。時間はいくらでもあるのですから。,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:O+NMkjc80(1/3),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0370 名無しどんぶらこ 2025/11/24(月) 18:51:35.86",https://donguri.5ch.net/,垢版,|,,">>365  
5ちゃんに流れてきた気がするw",,,>>365,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:pUoybL9s0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0371 名無しどんぶらこ 2025/11/24(月) 18:51:44.84",https://donguri.5ch.net/,垢版,|,,">>1
さもしいババアだな",,,>>1,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:14LhHFgD0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0372 名無しどんぶらこ 2025/11/24(月) 18:51:45.92",https://donguri.5ch.net/,垢版,|,,">>335  
あの金井だっけ？   
外務省の役人   
ワザトらしく何度か不自然にカラダ傾けてたので   
たぶん、見た目だけでもメンツ立てるのに協力してくださいと   
土下座で頼まれたんじゃねーの？",,,>>335,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:LIs99FwG0(15/20),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0373 名無しどんぶらこ 2025/11/24(月) 18:52:12.64",https://donguri.5ch.net/,垢版,|,,コミュ障トカゲ,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:opgOFu0P0(1/2),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0374 名無しどんぶらこ 2025/11/24(月) 18:52:39.97",https://donguri.5ch.net/,垢版,|,,">>366  
まじかよ   
中国のAppleストアからってのがまたなんとも姑息",,,>>366,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:UuFYn0q50(2/2),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0375 名無しどんぶらこ 2025/11/24(月) 18:52:45.53",https://donguri.5ch.net/,垢版,|,,"会食を欠席したのはわざとだろ   
日本が対話を求めてきたとかプロパガンダに使われるからな",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:Ou7XHzYq0(1/2),,2,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,
"垢版
|
0376 名無しどんぶらこ 2025/11/24(月) 18:53:57.07",https://donguri.5ch.net/,垢版,|,,">>375  
G20って何か知ってる？   
説明できる？",,,>>375,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:90elsY4N0(7/10),,2,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,
"垢版
|
0377 【菊】 2025/11/24(月) 18:53:57.00",https://donguri.5ch.net/,垢版,|,,"手ポッケをツッパリだって想起するのは、歴史的に正しい。   
中国の国民服は、日本の男子学生服のデザインが起源らしいので。",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:O+NMkjc80(2/3),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0378 名無しどんぶらこ 2025/11/24(月) 18:53:57.94",https://donguri.5ch.net/,垢版,|,,"中国はこれからゆっくり硬軟取り混ぜてお前たちは小国だと   
日本にわからせる方針ですわ   
諸外国は生暖かく見守る予定",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:5WD2b9z30(7/12),,3,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,
"垢版
|
0379 名無しどんぶらこ 2025/11/24(月) 18:54:49.66",https://donguri.5ch.net/,垢版,|,,">>375  
ネトウヨの脳内変換ヤバ過ぎ",,,>>375,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:opgOFu0P0(2/2),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0380 名無しどんぶらこ 2025/11/24(月) 18:54:52.40",https://donguri.5ch.net/,垢版,|,,"今は放置が正解   
今はヒートアップしてるから下手に話しかけても因縁つけられるぞ   
なんでオールドメディアは話させようとするとするかな",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:3i/vhdaq0(2/2),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0381 名無しどんぶらこ 2025/11/24(月) 18:55:41.25",https://donguri.5ch.net/,垢版,|,,">>376  
G7とEUとアフリカの集い",,,>>376,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:Ou7XHzYq0(2/2),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0382 【末吉】 2025/11/24(月) 18:56:02.70",https://donguri.5ch.net/,垢版,|,,>>378 ある意味小国なのは事実なので、聞き流せばいいだけで楽だよネ,,,>>378,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:O+NMkjc80(3/3),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0383 名無しどんぶらこ 2025/11/24(月) 18:57:10.55",https://donguri.5ch.net/,垢版,|,,">>378  
表向くそんな風にしてても   
結局はユーチューブとかでバレって   
そのギャップで余計バカにされるだけだと思うけどなあ   
↓
https://www.youtube..../watch?v=NcED9MHATRw",,https://www.youtube.com/watch?v=NcED9MHATRw,>>378,,,https://www.youtube..../watch?v=NcED9MHATRw,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:LIs99FwG0(16/20),,2,,,,,,,,,,,,,,https://www.youtube.com/watch?v=NcED9MHATRw,https://i.ytimg.com/vi/NcED9MHATRw/default.jpg,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,
"垢版
|
0384 名無しどんぶらこ 2025/11/24(月) 18:59:10.48",https://donguri.5ch.net/,垢版,|,,"ＳＮＳの評判とかどうでもいいが   
日本の貧困化は一層進むよな   
中国を敵に回して良いことなど何もない",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:5WD2b9z30(8/12),,1,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,
"垢版
|
0385 名無しどんぶらこ 2025/11/24(月) 18:59:37.21",https://donguri.5ch.net/,垢版,|,,小川晶『ワタシなら相手の胸に飛び込んで行くわよ』,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:uVy/UliS0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0386 朝鮮漬 ◆A9o2GkvA8V2W 2025/11/24(月) 18:59:37.83",https://donguri.5ch.net/,垢版,|,,">>378  

月5万が10億いる支那に何が出来るのかね   
あひゃひゃ(^。^)y-.。o○   

清国のように国ごと潰すぞ",,,>>378,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:BrEwANG50(1/7),,1,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,
"垢版
|
0387 名無しどんぶらこ 2025/11/24(月) 18:59:42.79",https://donguri.5ch.net/,垢版,|,,">>383  
ホームレスになるんなら   
北京より上海の方がいいよな   
北京じゃ冬越せそうにない",,,>>383,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:LIs99FwG0(17/20),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0388 名無しどんぶらこ 2025/11/24(月) 19:01:42.88",https://donguri.5ch.net/,垢版,|,,">>384  
嫌われながら借金漬けになって金持ち自慢しか出来ない大人よりはマシだよね〜",,,>>384,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:XARxCP2b0(3/9),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0389 名無しどんぶらこ 2025/11/24(月) 19:02:46.95",https://donguri.5ch.net/,垢版,|,,">>386  
君はまず身の回りの中国製品を使うのを止めればいい。衣類を含めて。スマホも。",,,>>386,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:90elsY4N0(8/10),,1,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,
"垢版
|
0390 名無しどんぶらこ 2025/11/24(月) 19:03:00.31",https://donguri.5ch.net/,垢版,|,,世界一の借金漬けの国が日本だろ,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:5WD2b9z30(9/12),,1,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,
"垢版
|
0391 名無しどんぶらこ 2025/11/24(月) 19:03:41.06",https://donguri.5ch.net/,垢版,|,,">>383  

人民を日本に行かせないようにするのも   
日本のホテルとかでユーチューブでこういうの見られたくないんだろうな",,,>>383,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:LIs99FwG0(18/20),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0392 名無しどんぶらこ 2025/11/24(月) 19:03:47.33",https://donguri.5ch.net/,垢版,|,,">>376  

円安高市の更生プログラムでショ",,,>>376,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:PecluH7L0(4/9),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0393 警備員[Lv.11] 2025/11/24(月) 19:04:09.44",https://donguri.5ch.net/,垢版,|,,"今は何言ってもだめだろ   
チャイナは",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:dJFIwabN0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0394 名無しどんぶらこ 2025/11/24(月) 19:04:20.58",https://donguri.5ch.net/,垢版,|,,"シナ経済絶賛大崩壊中ｗ   
去年2024年の外資のシナへの直接投資が1991年のレベル額まで激減ｗ",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:NjXzJ2t30,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0395 名無しどんぶらこ 2025/11/24(月) 19:04:42.70",https://donguri.5ch.net/,垢版,|,,">>390  
世界一の金融資産保有国ですが？",,,>>390,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:LIs99FwG0(19/20),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0396 朝鮮漬 ◆A9o2GkvA8V2W 2025/11/24(月) 19:04:48.26",https://donguri.5ch.net/,垢版,|,,">>389  
パーツは日本製やろ   

時給260円のライン組み立て工   
(""⌒∇⌒"") キャハハ",,,>>389,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:BrEwANG50(2/7),,1,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,
"垢版
|
0397 名無しどんぶらこ 2025/11/24(月) 19:05:37.63",https://donguri.5ch.net/,垢版,|,,"外務省の官僚は無能なのか？   
段取り付けろよ",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:ovaxcrc20,,1,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,
"垢版
|
0398 名無しどんぶらこ 2025/11/24(月) 19:05:58.01",https://donguri.5ch.net/,垢版,|,,"＞世界一の金融資産保有国ですが？   
　
もうとっくにドイツに抜かされてるよ",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:5WD2b9z30(10/12),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0399 朝鮮漬 ◆A9o2GkvA8V2W 2025/11/24(月) 19:06:20.49",https://donguri.5ch.net/,垢版,|,,">>397  
嫌なこった(^o^)",,,>>397,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:BrEwANG50(3/7),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0400 名無しどんぶらこ 2025/11/24(月) 19:06:30.88",https://donguri.5ch.net/,垢版,|,,">>396  
その自信はどこから来るのだろう",,,>>396,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:90elsY4N0(9/10),,1,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,
"垢版
|
0401 名無しどんぶらこ 2025/11/24(月) 19:07:05.26",https://donguri.5ch.net/,垢版,|,,一方、石破は誰とも話してなかっただろ,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:qXbG4FRj0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0402 名無しどんぶらこ 2025/11/24(月) 19:07:15.02",https://donguri.5ch.net/,垢版,|,,">>47
「胸に飛び込めよ」って臭いチー牛に飛び込める訳がありません！   

女性のメローニ首相となら匂いが良いからハグはできます！   

チー牛は体臭がチーズ牛丼臭いんです！   

だから女性はチー牛を嫌うんです！",,,>>47,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:wsf89UWR0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0403 朝鮮漬 ◆A9o2GkvA8V2W 2025/11/24(月) 19:07:40.17",https://donguri.5ch.net/,垢版,|,,">>400  
事実だからや(""⌒∇⌒"") キャハハ   

道端でうんこする奴らにはライン工がいっぱいいっぱい",,,>>400,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:BrEwANG50(4/7),,1,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,
"垢版
|
0404 名無しどんぶらこ 2025/11/24(月) 19:07:45.04",https://donguri.5ch.net/,垢版,|,,"中国さんってそんな金持ちでお強いのに海外に行けるような層でも路上で💩するんですね？   
教育に力を入れないんですか？w",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:XARxCP2b0(4/9),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
