threadview_response_info,inline-form2 href,inline-form2,inline-form2 (2),notranslate,threadview_response_body,notranslate (2),notranslate (3),notranslate (4),notranslate (5),notranslate (6),notranslate (7),threadview_response_body_link href,threadview_response_body_link,highlight,res_id href,res_id,notranslate (8),js-response,notranslate (9),notranslate (10),notranslate (11),threadview_response_body_link (2),js-ng-setting href,js-response href,threadview_response_body_link href (2),notranslate (12),notranslate (13),notranslate (14),notranslate (15),notranslate (16),notranslate (17),notranslate (18),notranslate (19),notranslate (20),notranslate (21),notranslate (22),notranslate (23)
"垢版
|
0353 名無しどんぶらこ 2025/11/24(月) 01:14:21.99",https://donguri.5ch.net/,垢版,|,,なんで新華社？,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:sxth/liS0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0354 名無しどんぶらこ 2025/11/24(月) 01:24:03.07",https://donguri.5ch.net/,垢版,|,第一条岛链是日本的主权线,"第一列島線は日本の主権線ヤー    第一条岛链是日本的主权线
この島に男はおらへんのかぃっ💢❕    这岛上有💢❕男人吗？
キンタマ付いとんのかい???    京海和金玉???
Lebensraumを死守せよ❕    保卫❕生存空间
東トルキスタン、チベット、内モンゴルを解放せよ　不要亡了❕通州日本人大虐殺
解放东突厥斯坦、西藏和内蒙古通州❕日本大屠杀
VCP狂産暴力党を退治せよ👊🤬    消灭👊🤬 VCP 疯狂暴力党
害獣鬼畜死ナ畜どもを大量に殺せ❕    杀❕死大量害虫、野蛮人和动物。
鬼畜死ナチ玖が地球上に存在するのはアホやと思う
我觉得残暴的纳粹存在于地球上很愚蠢。
　　　 ＿🦌＿
　　 ／三ミ三ミ＼    /三美三美\
　 ／ミミ🇯🇵三ヾ＼    /三🇯🇵咪
　/ﾉ／^ﾞ⌒ﾞ⌒ヾミ　ﾍ    /ノ/^゙⌒゙⌒ヾ mi he
　ﾚ｜　　　　　＼ヾ｜
　ﾚｲ ⌒＼　／⌒ ｜|｜
　Ｖ(👁ヽ　ィ👁)｜ﾍ/    V（👁ヽ Tİ 👁 ）|HE/
　(Y　　｜　　　 ﾚ｜
（Y | レ|
　O|　　(＿　　　Oﾉ
O|（_ Oノ
　 ヽ 〈 🫦 〉 从
　 ／＼　￣　／ ∧
　/　　)`―-′ /|｜
　＼　/８　　 / | ＼
\ /8 / |＼
　/｜｜ ﾟ∞∞/ ノ
/|| ゚∞∞/ ノ
覚醒めよSAMURAI　やるのよ いてまえ
醒来吧，武士，我要去做了。
by サナエット・タカイッチャー総統    作者：萨纳耶特·塔凯彻
卍✋卍✋卍✋卍✋卍✋卍✋卍✋    ✋ ✋ ✋ ✋ ✋ ✋ 卍字✋，s
🇯🇵🎌🇯🇵🎌🇯🇵🎌🇯🇵🎌🇯🇵🎌🇯🇵🏺🍯
極超音速遺憾砲をぶち込めやー    扔出一门高超音速后悔炮
https//pbs.twimg.com/media/D3OOT1mUgAAa1UN.jpg
https//youtu.be/RLGxpM3zLVE?si=Ga9Up1OAbBy59LBYhttps//video.twimg.com/ext_tw_video/1837004499095072768/pu/vid/avc1/720x1280/7jNgN6BBe8HkAgCI.mp4?tag=12
https//youtu.be/RLGxpM3zLVE？si=Ga9Up1OAbBy59LBYhttpsvideo.twimg.com/ext_tw_video/1837004499095072768/pu/vid/avc1/720x1280/7jNgN6BBe8HkAgCI.mp4？tag=12
https//video.twimg.com/ext_tw_video/1837004499095072768/pu/vid/avc1/720x1280/7jNgN6BBe8HkAgCI.mp4?tag=12
https//video.twimg.com/ext_tw_video/1837004499095072768/pu/vid/avc1/720x1280/7jNgN6BBe8HkAgCI.mp4？tag=12
http//video.twimg.com/ext_tw_video/1834911636693696512/pu/vid/avc1/720x1278/5h08EcKGTQDxwi72.mp4",这岛上有💢❕男人吗？,京海和金玉???,保卫❕生存空间,解放东突厥斯坦、西藏和内蒙古通州❕日本大屠杀,消灭👊🤬 VCP 疯狂暴力党,杀❕死大量害虫、野蛮人和动物。,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:iCQuD9RF0,,,我觉得残暴的纳粹存在于地球上很愚蠢。,/三美三美\,/三🇯🇵咪,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,/ノ/^゙⌒゙⌒ヾ mi he,V（👁ヽ Tİ 👁 ）|HE/,（Y | レ|,O|（_ Oノ,\ /8 / |＼,/|| ゚∞∞/ ノ,醒来吧，武士，我要去做了。,作者：萨纳耶特·塔凯彻,✋ ✋ ✋ ✋ ✋ ✋ 卍字✋，s,扔出一门高超音速后悔炮,https//youtu.be/RLGxpM3zLVE？si=Ga9Up1OAbBy59LBYhttpsvideo.twimg.com/ext_tw_video/1837004499095072768/pu/vid/avc1/720x1280/7jNgN6BBe8HkAgCI.mp4？tag=12,https//video.twimg.com/ext_tw_video/1837004499095072768/pu/vid/avc1/720x1280/7jNgN6BBe8HkAgCI.mp4？tag=12
"垢版
|
0355 名無しどんぶらこ 2025/11/24(月) 01:25:12.66",https://donguri.5ch.net/,垢版,|,,なんだハニトラオーストコリアか,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:5dN6lIMl0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0356 名無しどんぶらこ 2025/11/24(月) 01:27:48.01",https://donguri.5ch.net/,垢版,|,,">>1
国会議員の居ないただの政治団体   
日本でいうと つばさの党 みたいな連中ｗｗｗ",,,,,,,,>>1,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:spNjwVJx0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0357 名無しどんぶらこ 2025/11/24(月) 01:28:32.38",https://donguri.5ch.net/,垢版,|,,">>1
よし、わかった   
オーストラリア人は日本来なくてもよろしい",,,,,,,,>>1,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:+/4kSi9K0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0358 名無しどんぶらこ 2025/11/24(月) 01:29:37.33",https://donguri.5ch.net/,垢版,|,,"オーストラリア市民党ってなんだよ   
政党一覧にも無いぞ   
市民団体か何か？",,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:nxpe1giM0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0359 名無しどんぶらこ 2025/11/24(月) 01:33:48.82",https://donguri.5ch.net/,垢版,|,,オーストラリアの華僑パヨクｗ,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:v3JWHKos0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0360 名無しどんぶらこ 2025/11/24(月) 01:36:37.71",https://donguri.5ch.net/,垢版,|,,21世紀に柳条湖や731に言及してる時点でお察し,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:rRvRTQdV0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0361 名無しどんぶらこ 2025/11/24(月) 01:39:39.09",https://donguri.5ch.net/,垢版,|,,">>21
速い話が社民とかN党みたいなもんか？",,,,,,,,>>21,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:3X8+fMtv0,,2,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,
"垢版
|
0362 名無しどんぶらこ 2025/11/24(月) 01:45:09.18",https://donguri.5ch.net/,垢版,|,第一条岛链是日本的主权线,"第一列島線は日本の主権線ヤー    第一条岛链是日本的主权线
この島に男はおらへんのかぃっ💢❕    这岛上有💢❕男人吗？
キンタマ付いとんのかい???    京海和金玉???
Lebensraumを死守せよ❕    保卫❕生存空间
東トルキスタン、チベット、内モンゴルを解放せよ　不要亡了❕通州日本人大虐殺
解放东突厥斯坦、西藏和内蒙古通州❕日本大屠杀
VCP狂産暴力党を退治せよ👊🤬    消灭👊🤬 VCP 疯狂暴力党
害獣鬼畜死ナ畜どもを大量に殺せ❕    杀❕死大量害虫、野蛮人和动物。
鬼畜死ナチ玖が地球上に存在するのはアホやと思う
我觉得残暴的纳粹存在于地球上很愚蠢。
　　　 ＿🦌＿
　　 ／三ミ三ミ＼    /三美三美\
　 ／ミミ🇯🇵三ヾ＼    /三🇯🇵咪
　/ﾉ／^ﾞ⌒ﾞ⌒ヾミ　ﾍ    /ノ/^゙⌒゙⌒ヾ mi he
　ﾚ｜　　　　　＼ヾ｜
　ﾚｲ ⌒＼　／⌒ ｜|｜
　Ｖ(👁ヽ　ィ👁)｜ﾍ/    V（👁ヽ Tİ 👁 ）|HE/
　(Y　　｜　　　 ﾚ｜
（Y | レ|
　O|　　(＿　　　Oﾉ
O|（_ Oノ
　 ヽ 〈 🫦 〉 从
　 ／＼　￣　／ ∧
　/　　)`―-′ /|｜
　＼　/８　　 / | ＼
\ /8 / |＼
　/｜｜ ﾟ∞∞/ ノ
/|| ゚∞∞/ ノ
覚醒めよSAMURAI　やるのよ いてまえ
醒来吧，武士，我要去做了。
by サナエット・タカイッチャー総統    作者：萨纳耶特·塔凯彻
卍✋卍✋卍✋卍✋卍✋卍✋卍✋    ✋ ✋ ✋ ✋ ✋ ✋ 卍字✋，s
🇯🇵🎌🇯🇵🎌🇯🇵🎌🇯🇵🎌🇯🇵🎌🇯🇵🏺🍯
極超音速遺憾砲をぶち込めやー    扔出一门高超音速后悔炮
https//pbs.twimg.com/media/D3OOT1mUgAAa1UN.jpg
https//youtu.be/RLGxpM3zLVE?si=Ga9Up1OAbBy59LBYhttps//video.twimg.com/ext_tw_video/1837004499095072768/pu/vid/avc1/720x1280/7jNgN6BBe8HkAgCI.mp4?tag=12
https//youtu.be/RLGxpM3zLVE？si=Ga9Up1OAbBy59LBYhttpsvideo.twimg.com/ext_tw_video/1837004499095072768/pu/vid/avc1/720x1280/7jNgN6BBe8HkAgCI.mp4？tag=12
https//video.twimg.com/ext_tw_video/1837004499095072768/pu/vid/avc1/720x1280/7jNgN6BBe8HkAgCI.mp4?tag=12
https//video.twimg.com/ext_tw_video/1837004499095072768/pu/vid/avc1/720x1280/7jNgN6BBe8HkAgCI.mp4？tag=12
http//video.twimg.com/ext_tw_video/1834911636693696512/pu/vid/avc1/720x1278/5h08EcKGTQDxwi72.mp4",这岛上有💢❕男人吗？,京海和金玉???,保卫❕生存空间,解放东突厥斯坦、西藏和内蒙古通州❕日本大屠杀,消灭👊🤬 VCP 疯狂暴力党,杀❕死大量害虫、野蛮人和动物。,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:CxNjYorb0,,,我觉得残暴的纳粹存在于地球上很愚蠢。,/三美三美\,/三🇯🇵咪,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,/ノ/^゙⌒゙⌒ヾ mi he,V（👁ヽ Tİ 👁 ）|HE/,（Y | レ|,O|（_ Oノ,\ /8 / |＼,/|| ゚∞∞/ ノ,醒来吧，武士，我要去做了。,作者：萨纳耶特·塔凯彻,✋ ✋ ✋ ✋ ✋ ✋ 卍字✋，s,扔出一门高超音速后悔炮,https//youtu.be/RLGxpM3zLVE？si=Ga9Up1OAbBy59LBYhttpsvideo.twimg.com/ext_tw_video/1837004499095072768/pu/vid/avc1/720x1280/7jNgN6BBe8HkAgCI.mp4？tag=12,https//video.twimg.com/ext_tw_video/1837004499095072768/pu/vid/avc1/720x1280/7jNgN6BBe8HkAgCI.mp4？tag=12
"垢版
|
0363 名無しどんぶらこ 2025/11/24(月) 01:46:12.89",https://donguri.5ch.net/,垢版,|,,市民団体ってどの国も同じなのか,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:JRRnva6w0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0364 名無しどんぶらこ 2025/11/24(月) 01:48:13.95",https://donguri.5ch.net/,垢版,|,,"正しくないな   
高市は頭が弱いから支持者を喜ばせたいだけ   
支持率高いのをなんとしても演出したいだけ   
小泉純一郎並に高市が人気とする報道は信じろと言う方が無理がある   
世論調査の方法を変えているところもあるし本当にヤバい国になったよ",,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:r0dVbk8o0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0365 名無しどんぶらこ 2025/11/24(月) 01:49:54.30",https://donguri.5ch.net/,垢版,|,,媚中を炙り出すリトマス紙やな,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:MaZhwUAl0  编号：MaZhwUAl0,编号：MaZhwUAl0,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0366 名無しどんぶらこ 2025/11/24(月) 01:51:04.82",https://donguri.5ch.net/,垢版,|,,市民がもう左翼の言葉じゃん,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:c8DkycFo0(1/2),,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0367 名無しどんぶらこ 2025/11/24(月) 01:52:51.05",https://donguri.5ch.net/,垢版,|,,"日本人に危害を加える　集団ストーカーの在日ノングラータ   
大阪メトロ御堂筋線　本町駅ｄ階段にて逃走中   
↓↓↓   
https://i.postimg.cc...-rinongurata-hao.jpg

淀屋橋駅　朝0815発　なかもず行6号車   

淀屋橋駅で電車に飛び乗る   
→「ヨイショ」言いながらぶつかりオバチャンする   
→本町駅までたった一駅で降りて、   
「ヨイショ？」と声をかけられ、すごい勢いで逃げる   
草加儲けの在日ノングラータの　集団ストーカーオバチャン   

例によって集団ストーカーの　在日ノングラータ小学生出現！   
定番の豊津第二小学校（大阪府吹田市江坂町2ー5ー1）の女の子   
↓↓↓   
https://i.postimg.cc...-20251117-075832.png

親が真っ赤な他人の日本人の家の中や   
行動を監視してる連立離脱儲け　   
友達いじめの鼻ペチャのこんな意地悪顔で   
日本人のおしっこうんち💩が気になる在日スカJC   
「うっお腹いたい」   
などと笑顔で脅してきまーす   
いつも豊津公園裏（大阪府吹田市豊津町７）の   
人目のないT字路で　いつも待ち伏せしてんねん　朝7時50分   

可哀そうなJC集団ストーカーの   
ケツモチパトが、11/20（金）19時過ぎに登場や！！   
ちな、運転席のドライバーはハンドルと顔の高さが大差ないくらいの小柄な男性けい・さつ・かん？？さんやで！！   

ケツモチパトの善良な日本の一般市民つきまとい・下駄の雪ストーキング走行路（赤矢印）と、上記在日スカJCの登校路（青矢印）はこちら！！   
↓↓↓   
postimg.cc/7bgpGBPw   

戦前の特高気取りで儲の敵とみなした日本人を何の法的根拠もなく、税金で走るパトカーを勝手気ままに使って私利私怨私欲ストーカー！！裏金ちゃりーんの噂あり！   

朝7：45〜8：00頃、夜18：45〜に、わざわざ待ち構えとって、女性が通りかかると、がらっと家の戸をあけて、ぬーっと登場する挙動不審おっちゃん出没エリア（青線囲み）も追加！！   
この辺り、集団ストーカーお巡りさんの家族か親戚か仲のええ人らがようけおるで！！！パト走行路のまんま真ん前！！   

通報・拡散してください！！",,,,,,,https://i.postimg.cc/4NmgzbY4/Screenshot-20251117-075832.png,https://i.postimg.cc...-20251117-075832.png,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:vNvvqVek0,,,,,,https://i.postimg.cc...-rinongurata-hao.jpg,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,https://i.postimg.cc/VsDCpXpj/zai-rinongurata-hao.jpg,,,,,,,,,,,,
"垢版
|
0368 名無しどんぶらこ 2025/11/24(月) 01:54:37.60",https://donguri.5ch.net/,垢版,|,,"オーストラリア市民党    澳大利亚公民党
議会に議席を持たない泡沫政党みたいだけど",澳大利亚公民党,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:0Mo5IiVT0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0369 名無しどんぶらこ 2025/11/24(月) 01:56:44.97",https://donguri.5ch.net/,垢版,|,,"新華社か   
と思ったが、うーむ、   
平和憲法の形骸化を企てているとの指摘はあたらない   
の後が続かない   
当たってます",,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:v3cPMWcs0(1/2),,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0370 名無しどんぶらこ 2025/11/24(月) 01:57:27.55",https://donguri.5ch.net/,垢版,|,,将来ロシア側になったウクライナ人に暗殺されるだろ,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:WoSDkuEA0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0371 名無しどんぶらこ 2025/11/24(月) 01:57:46.14",https://donguri.5ch.net/,垢版,|,,殺せ,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:c8DkycFo0(2/2),,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0372 名無しどんぶらこ 2025/11/24(月) 01:58:55.02",https://donguri.5ch.net/,垢版,|,,">>361  
ごぼうの党じゃね？",,,,,,,,>>361,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:jETksRpy0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0373 名無しどんぶらこ 2025/11/24(月) 02:02:26.77",https://donguri.5ch.net/,垢版,|,,"中国人以外から言わせて日本人を辱める   
ま、特亜のお得意の戦略だ   
与野党の毒されている政治家も呼応するんじゃないか？",,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:bA+cCg7W0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0374 名無しどんぶらこ 2025/11/24(月) 02:03:59.42",https://donguri.5ch.net/,垢版,|,,ソースはと思って見たら一番最初に新華社と記されてた,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:T+K8m6Oz0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0375 名無しどんぶらこ 2025/11/24(月) 02:05:40.95",https://donguri.5ch.net/,垢版,|,,右派ちゃん、市民団体と聞いて相手に◯意を抱いたのが動機ですか？,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:v3cPMWcs0(2/2),,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0376 名無しどんぶらこ 2025/11/24(月) 02:11:03.90",https://donguri.5ch.net/,垢版,|,,わーくには目下クマとコメの問題で手一杯です,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:4FV9u/ca0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0377 名無しどんぶらこ 2025/11/24(月) 02:14:34.41",https://donguri.5ch.net/,垢版,|,,そもそも実在の人物かもあやしいなw,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:aUA/eMcC0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0378 名無しどんぶらこ 2025/11/24(月) 02:15:57.83",https://donguri.5ch.net/,垢版,|,,地球市民が言うならそうアルな,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:3mWBykre0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0379 名無しどんぶらこ 2025/11/24(月) 02:21:19.90",https://donguri.5ch.net/,垢版,|,,こんな左翼がオーストラリアの一大政党になっているあたり、オーストラリアの民度は終わっているな,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:ljWn1bJc0,,1,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,
"垢版
|
0380 名無しどんぶらこ 2025/11/24(月) 02:32:17.61",https://donguri.5ch.net/,垢版,|,,">>9
いいね、それ！   
よし、高市を応援しよう！！",,,,,,,,>>9,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:maUDvgZY0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
