threadview_response_info,threadview_response_body,threadview_response_body_link href,threadview_response_body_link,highlight,res_id,js-response,threadview_response_body_link (2),threadview_response_body_link href (2),js-ng-setting href,js-response href,threadview_response_body_link (4)
"垢版
|
0400 名無しどんぶらこ 2025/11/28(金) 09:52:07.76",">>357
日本が何を想定しようが、さっと取られたら終わりだろ
取るんじゃねーぞコラと日頃から言うのが抑止力だよ",,>>357,,ID:bJLVCAIU0(10/10),1,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,
"垢版
|
0401 名無しどんぶらこ 2025/11/28(金) 09:52:09.28",">>371
バカウヨは言うか言わないかしか理解する知能無いからバカサーの姫が言ってくれて大喜び",,>>371,,ID:nmomRxaF0(4/8),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0402 名無しどんぶらこ 2025/11/28(金) 09:52:11.73",">>215
シーレーン、馬鹿のひとつ覚えかw
中東の石油なんかより中国製品のほうがよっぽど大事だぞ、中国製品を満載したコンテナ船はタンカーの何十倍もの規模で日本に向かっている、これが停まったら１日でスーパーマーケットもコンビニも棚が空になる、万が一中国と戦争になったら都市に暮らす弱者男性は３日で飢え死にだぞ",,>>215,,ID:VQ/AHU7z0(1/2),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0403 名無しどんぶらこ 2025/11/28(金) 09:52:14.37",">>376
そもそも「日本が完全に不介入で、在日米軍基地も使えない」って
いう状況が現在の法制下であるのかな。

朝鮮戦争やベトナム戦争の時は普通に使えてたよね？",,>>376,,ID:gaRBOYTn0(13/13),1,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,
"垢版
|
0404 名無しどんぶらこ 2025/11/28(金) 09:52:26.22",SNS等を通じてねえ,,,,ID:ypFBOYr70,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0405 名無しどんぶらこ 2025/11/28(金) 09:52:27.51",">>357
追加でいうと、中国の内戦である→尖閣諸島も台湾にはいるから尖閣諸島制圧は内戦の範囲である。
ってやるだろうと想定されてるから、個別自衛権だと日本が主張することを中国が日本による侵略だとする可能性があるってことかと。",,>>357,,ID:t2SepxQG0(7/9),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0406 名無しどんぶらこ 2025/11/28(金) 09:52:29.65",">>376
米軍シミュレーション全てで中国が勝つことになってるからそんなロックフェラーの研究所のいうことなんかアテにしてない",,>>376,,ID:cL2w+obB0(11/16),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0407 名無しどんぶらこ 2025/11/28(金) 09:52:31.06","日本政府「従来の認識となんら変わらず」
高市「台湾が戦艦でー」
中国「高市の発言撤回しろよ」

どう考えてもボール持っているのは高市w
良い悪いは別にして今後起きることの日本側の責任は全部高市が背負わなければいけない",,,,ID:CXrz3RjY0(1/4),1,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,
"垢版
|
0408 名無しどんぶらこ 2025/11/28(金) 09:52:31.23","戦後の日本って外国との直接対話の場で揉めてケンカ別れしてくるみたいな事は別になくて、
いつも国内で揉めてそれを外国が聞きつけて…という流れだからなあ
本当の敵はどこなのやらという感じ",,,,ID:qNCkuW5u0,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0409 名無しどんぶらこ 2025/11/28(金) 09:52:31.28",">>83
なに中国人みたいなこと言ってんだよ
あ、中国の工作員か？",,>>83,,ID:zDFTVHx60(3/3),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0410 名無しどんぶらこ 2025/11/28(金) 09:52:37.18",">>396
統一教会かよ

スパイ防止法の早期制定を 勝共連合・渡邊会長が講演
https://www.worldtim...pan/20250609-196240/

スパイ防止法のサイト、世界平和連合がドメイン登録
://imgur.com/DY1oVjt.jpeg
http://imgur.com/Y97Uc1t.jpeg",https://www.worldtimes.co.jp/japan/20250609-196240/,https://www.worldtim...pan/20250609-196240/,,ID:2qWayEoL0(8/8),,http://imgur.com/Y97Uc1t.jpeg,http://imgur.com/Y97Uc1t.jpeg,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,>>396
"垢版
|
0411 名無しどんぶらこ 2025/11/28(金) 09:52:39.62",お前らがやったことをなかったことにするなアホが,,,,ID:J3pd6Zj00,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0412 名無しどんぶらこ 2025/11/28(金) 09:52:41.64",>>392 なるほど、そういうタイプか,,>>392,,ID:Yp25mFSh0(3/3),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0413 名無しどんぶらこ 2025/11/28(金) 09:52:43.65","バカでもわかるように説明に工夫したところで、
そもそもバカは説明を聞いてない。
今回の中国、それの典型じゃない？",,,,ID:AVAr2t6B0,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0414 名無しどんぶらこ 2025/11/28(金) 09:52:44.00","Ｘの所在地表示以降
５ｃｈの書き込み数が増えてます？",,,,ID:E4OoSSxG0(12/12),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0415 名無しどんぶらこ 2025/11/28(金) 09:52:45.10","安倍が集団的自衛権を閣議決定したんだから
それまでと一貫して同じのわけないだろう
それを高市が言っただけなのに",,,,ID:RObmHj4b0(1/2),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0416 名無しどんぶらこ 2025/11/28(金) 09:52:50.59","アメリカに守ってもらわないと日本は孤立するから
バカなことせず粘り強くアメリカに働きかけていく",,,,ID:2ocX/WCq0(1/3),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0417 名無しどんぶらこ 2025/11/28(金) 09:52:53.35","やっぱりスパイ防止法は危うい
政権批判まで対象になりかねない。",,,,ID:18dq5egO0,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0418 名無しどんぶらこ 2025/11/28(金) 09:53:02.89",">>374
それも異常な円安で中国資本に乗っ取られた結果だな
ずっとその状態でインバウンド推進してたくせに今更オーバーツーリズム問題だあ！
とか言い出して草",,>>374,,ID:ElizTfih0(3/4),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0419 名無しどんぶらこ 2025/11/28(金) 09:53:19.47",中華人民共和国政府が中華民国政府を武力統合しようとした場合日本国政府は武力介入するかもと表明したことに中国がブチ切れた状態。日本の立場が変わってるかどうかはどうでも良い。,,,,ID:Q/3ap6m20,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0420 名無しどんぶらこ 2025/11/28(金) 09:53:21.23","なら早くおさめろよ
いつまでやってんだ",,,,ID:ztOU75w20,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0421 名無しどんぶらこ 2025/11/28(金) 09:53:32.42",">>353
アメリカが台湾や日本を重要視してるのは中国を大陸に閉じ込めるためという軍事的理由であって
経済的なメリットは二の次、それはたとえトランプだろうが変わらん
バヨは経済的なメリットがないとアメリカは台湾を助けないみたいな夢物語を信じてるようだけど",,>>353,,ID:q7jhqwQO0(4/5),2,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,
"垢版
|
0422 名無しどんぶらこ 2025/11/28(金) 09:53:43.11","国際法違反が日本政府の立場かよｗ　日本国憲法9条の戦争放棄を忘れ、アメリカ軍なくして単独で

中国に軍事介入できるのが政府の立場かよｗｗｗ　　極右壺政府とんでもねー

中国には核兵器があるのに、バカすぎるだろーｗｗｗ",,,,ID:s1jgd2zk0(1/7),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0423 名無しどんぶらこ 2025/11/28(金) 09:53:43.34",">>364
新円切り替えか",,>>364,,ID:cpIE0x5z0(20/21),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0424 名無しどんぶらこ 2025/11/28(金) 09:53:47.24",大本営発表がキツイ,,,,ID:oRzB/F+30(1/5),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0425 名無しどんぶらこ 2025/11/28(金) 09:54:13.58",">>398
大国は「ブック」で殴り合い、同盟国には黙って花道を歩け、というわけだ。
最前線国家が現実に触れた瞬間を「シュートだ、空気読め」と叱りつけるのは、
安全保障をプロレス扱いしている側の驕りにすぎない。
予定調和が崩れるのが困るのは、秩序のためではなく、台本を握っている側だけだ。",,>>398,,ID:fAYtMyVv0(5/9),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0426 名無しどんぶらこ 2025/11/28(金) 09:54:14.68","日本の右傾化とかウヨ政権と期待されてたが、結局は従来の方針と変更なしということで、
媚中と言われていた石破政権と何ら変わらず、経済制裁だけ受けることになったわけか",,,,ID:18b9YF360(1/2),3,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,
"垢版
|
0427 名無しどんぶらこ 2025/11/28(金) 09:54:19.90",">>377
口が軽いとかバカ女じゃない
朝鮮人日本敗戦時ただ乗りのリーダーだから
この発言は当たり前",,>>377,,ID:cL2w+obB0(12/16),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0428 名無しどんぶらこ 2025/11/28(金) 09:54:26.08","どう考えても台湾やら沖縄に野心剥き出しの中国が悪いのにこの期に及んで中国に忖度して発言しろとか言い出すサヨクにはビックリ
中国の軍拡は良い軍拡なんですね",,,,ID:KWa7dDkY0,1,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,
"垢版
|
0429 名無しどんぶらこ 2025/11/28(金) 09:54:37.81",">>400
さっと取られたら終わりだろ、だから先に取るぞ→真珠湾奇襲

もう始まってるよな",,>>400,,ID:FbQX+Vzv0(7/9),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0430 名無しどんぶらこ 2025/11/28(金) 09:54:43.26","門田隆将【解散総選挙・議席予測】
高市自民党「45増」単独過半数／立憲民主党「43減」惨敗",,,,ID:Q48YEC660(5/6),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0431 名無しどんぶらこ 2025/11/28(金) 09:54:56.49",">>375
漢字も読めない半島の半分、１／４等国の南北朝鮮人
二正面作戦を強いられ朝鮮動乱再開で家財諸共焼失
あと、中性子爆弾って懐かしいなｗｗ",,>>375,,ID:aqKRdmhj0(5/7),1,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,
"垢版
|
0432 名無しどんぶらこ 2025/11/28(金) 09:55:10.28",">>426
結局日本としては何も変えてないって立場だしなあ
無駄に経済制裁だけ食らってる状態",,>>426,,ID:At9ZNfcK0(4/8),2,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,
"垢版
|
0433 名無しどんぶらこ 2025/11/28(金) 09:55:30.36","素行の悪い外国人を何とかしようとする姿勢は
支持できるが、諸々考えると総理の器では無いな
基本的に国民生活があまり見えていない印象",,,,ID:QTH7n/Q20(1/3),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0434 名無しどんぶらこ 2025/11/28(金) 09:55:36.91",">>426
そうなります
でもネトウヨは高市を媚中とは呼びません
個人崇拝カルトだから",,>>426,,ID:cpIE0x5z0(21/21),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0435 名無しどんぶらこ 2025/11/28(金) 09:55:44.36",">>407
中国が噛みついた瞬間に「ボールは日本が持った」扱いになるらしい。
相手が怒れば責任確定、説明すれば挑発、黙れば忠誠。どんな手順でも有罪なのは最初から決まっている。
都合よく責任を押し付けるその理屈のほうが、よほど雑音を生んでいる。",,>>407,,ID:fAYtMyVv0(6/9),1,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,
"垢版
|
0436 名無しどんぶらこ 2025/11/28(金) 09:55:45.98",">>286
岸田は外交は割りと差し障りなくこなしてた、本来そこは評価すべきとこ。
内政は赤点だった。国民の政治意識なんてほぼ内政向きなんだからそりゃ評価されないよ。",,>>286,,ID:zMG525rG0(2/2),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0437 名無しどんぶらこ 2025/11/28(金) 09:55:49.54",">>426
さらに同盟国との連帯という関係性も露呈したという最悪の展開",,>>426,,ID:nmomRxaF0(5/8),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0438 名無しどんぶらこ 2025/11/28(金) 09:55:53.92",">>421
＞バヨは経済的なメリットがないとアメリカは台湾を助けないみたいな夢物語

バカだろ、オマエｗ　キンペーさんは国賓として、トラの接待を受けるって
オマエにとっては夢物語なんだろうが、現実なんだわーｗ",,>>421,,ID:s1jgd2zk0(2/7),2,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,
"垢版
|
0439 名無しどんぶらこ 2025/11/28(金) 09:55:57.15",今までの歴代総理とは違う答弁をしたから大ごとになってるんでしょ,,,,ID:sYBN3Ngm0(1/2),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0440 名無しどんぶらこ 2025/11/28(金) 09:55:57.14","＞トランプ米大統領は24日、交流サイト（SNS）で
＞中国の習近平国家主席が来年中に「国賓」として訪米することで合意したと明らかにした

トランプの親友は習近平　

高市は何者だ？",,,,ID:txI7+qG50,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0441 名無しどんぶらこ 2025/11/28(金) 09:56:00.00",">>1
高市答弁は明らかに変わってましたやん

だから高市総理の個人的な意見ですよねと野田がパス出したのに
頭悪市早苗が華麗にスルーしやがったのがアホだっての",,>>1,,ID:LC7D15RY0,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0442 名無しどんぶらこ 2025/11/28(金) 09:56:03.56",">>428
だって相手は変えられないもの
それでも自分は変えられるからね
コウモリ食ったり、路上で排便する奴らに正論が通用するとでも思ってるわけ？w

言いたいことを言ってやったぜ、じゃ困るんだよ、国の舵取りは
子どもの喧嘩じゃないんだから",,>>428,,ID:18b9YF360(2/2),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0443 名無しどんぶらこ 2025/11/28(金) 09:56:08.36","てかこいつもこいつの信者も屁理屈後付け言い訳ばかりだな
ガキよりひどい",,,,ID:ElizTfih0(4/4),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
