threadview_response_info,inline-form2 href,inline-form2,inline-form2 (2),notranslate,threadview_response_body,notranslate (2),notranslate (3),notranslate (4),notranslate (5),notranslate (6),notranslate (7),notranslate (8),notranslate (9),notranslate (10),notranslate (11),notranslate (12),threadview_response_body_link href,threadview_response_body_link,res_id href,res_id,notranslate (13),js-response,threadview_response_body_embedlink href,threadview_response_body_thumbnail src,threadview_response_body_link href (2),threadview_response_body_link (2),js-ng-setting href,js-response href
"垢版
|
0194 名無しどんぶらこ 2025/11/26(水) 08:06:19.59",https://donguri.5ch.net/,垢版,|,,">>193  
日本の存立危機事態って米軍ありきなの？",,,,,,,,,,,,,>>193,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:CBL+kbzS0(2/6),,2,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#
"垢版
|
0195 名無しどんぶらこ 2025/11/26(水) 08:08:45.49",https://donguri.5ch.net/,垢版,|,,"まあ日本と中国が揉めたら日本にいる在日米軍にも影響する話だからね   
アメリカに話がいくのは当然かもしれないね",,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:3oUn/ObE0(1/8),,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0196 名無しどんぶらこ 2025/11/26(水) 08:08:47.69",https://donguri.5ch.net/,垢版,|,,"トラ「今Ｇ２で大事なところだ　ちょっと大人しくしてろよ　もういらんこと言うなよ」   
って感じかｗ",,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:x2XrT7Yw0,,1,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#
"垢版
|
0197 名無しどんぶらこ 2025/11/26(水) 08:09:23.57",https://donguri.5ch.net/,垢版,|,,">>194
沖縄に米軍基地があるからそれが関係してくるね",,,,,,,,,,,,,>>194,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:sLYDjxhs0(2/2),,1,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#
"垢版
|
0198 名無しどんぶらこ 2025/11/26(水) 08:13:13.64",https://donguri.5ch.net/,垢版,|,,">>194
台湾が攻撃されても成立しない、国じゃないから   
来援に行った在日米軍が攻撃されたら成立する可能性がある",,,,,,,,,,,,,>>194,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:4zNhM1Wj0(4/12),,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0199 名無しどんぶらこ 2025/11/26(水) 08:13:53.81",https://donguri.5ch.net/,垢版,|,,">>193  
あくまで米軍次第なんだから高市も答弁ではっきりそれを言うべきだった   
「文脈読めば分かるだろ」ってのも苦しい   
一番肝心なことをはっきり明言しなかったという落ち度は残る",,,,,,,,,,,,,>>193,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:fFO2jztm0(1/2),,1,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#
"垢版
|
0200 名無しどんぶらこ 2025/11/26(水) 08:15:00.34",https://donguri.5ch.net/,垢版,|,,">>197  
というか名目上は日本には軍隊はないから何かあったら行くのは在日米軍で日本は後方支援になると思う   
主に被害受けるのは在日米軍だからアメリカからしてみたらアメリカ人を守るためには中国との関係構築が必要になると思う   
外交っていろんなとこに影響出てくるんだと思うわ",,,,,,,,,,,,,>>197,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:3oUn/ObE0(2/8),,1,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#
"垢版
|
0201 名無しどんぶらこ 2025/11/26(水) 08:16:17.89",https://donguri.5ch.net/,垢版,|,,">>189
自称親台派は実際のところ、台湾の事情を知らないし知ろうともシナい自分の都合ばかりで語るお自慰ちゃんばかり",,,,,,,,,,,,,>>189,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:9oeoJx1f0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0202 名無しどんぶらこ 2025/11/26(水) 08:16:35.01",https://donguri.5ch.net/,垢版,|,,">>10
よっぽど電話で怒られたんだろうなw",,,,,,,,,,,,,>>10,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:ScjMpPgX0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0203 名無しどんぶらこ 2025/11/26(水) 08:17:51.20",https://donguri.5ch.net/,垢版,|,,">>200  
でもアメリカのシンクタンクによると中国軍に勝てるシナリオだと米軍だけでなく自衛隊もかなりの被害出してるな",,,,,,,,,,,,,>>200,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:CBL+kbzS0(3/6),,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0204 名無しどんぶらこ 2025/11/26(水) 08:18:32.61",https://donguri.5ch.net/,垢版,|,,"キンペーからトランプにかけてきたニダー   
高市にはトランプからかかってきたニダー   
キンペーとの電話会談を受けてからの高市に緊急電話だろアホウヨ",,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:umd5iLXi0(3/3),,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0205 名無しどんぶらこ 2025/11/26(水) 08:18:51.75",https://donguri.5ch.net/,垢版,|,,">>196  
そうだろうね   
関税戦争で手仕舞いするところだ、脇から台湾問題で中国を煽るな   
そんな感じか   

電話かけてきていいよと言われましたとか、意味不明なメディア対応   
してた高市も、目が泳いでたもんな   
キツい調子で言われたのかも",,,,,,,,,,,,,>>196,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:AB6kSaA30(2/2),,1,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#
"垢版
|
0206 名無しどんぶらこ 2025/11/26(水) 08:25:17.13",https://donguri.5ch.net/,垢版,|,,">>191  
経済で争うカードは有るよ   
半導体製造装置や半導体の材料、50〜80％のシェアを占めている物もあるハイエンドな材料に関しては高性能な半導体を造るのに必須   
産業のコメと言われる半導体の製造に困るような事になるとリセッションに入ったと言われる中国経済の落ち込みが一層深くなる   
ただ日本側がこのカードを切ることは無いだろうというだけ、実際に戦争でやりあわない限りカードとして使わないと思う   
それに中国自体も弱みを理解して自国生産を増やそうとしてる、でもまだ時間はそれなりにかかるので今すぐとなれば大きなカードでは有る",,,,,,,,,,,,,>>191,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:mi09y8+j0(3/4),,1,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#
"垢版
|
0207 名無しどんぶらこ 2025/11/26(水) 08:29:53.55",https://donguri.5ch.net/,垢版,|,,">>206  
法律もないのに止められるわけがない   
中国と違って日本はJ法治国家だ   
それに、止めて損失被る企業はどうすんのよ   
仮にやったとして、レアアース止められたら日本の自動車製造全部止まるぞ   
もっと恐ろしいのは、医薬品原薬・材料止められたら、抗菌薬も作れなくなって日本で外科手術ができなくなる   

なんか威勢のいい連中が、半導体関係で日本のカードの方が強いとかドヤってる馬鹿が湧いてるけど、使えないカードに何の意味もない",,,,,,,,,,,,,>>206,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:sPDXdJVt0,,1,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#
"垢版
|
0208 名無しどんぶらこ 2025/11/26(水) 08:31:36.57",https://donguri.5ch.net/,垢版,|,,"ハッキリ言えるのは   
トランプは高市を支持しなかったてこと",,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:q+/2Gb3x0(1/2),,1,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#
"垢版
|
0209 名無しどんぶらこ 2025/11/26(水) 08:33:30.98",https://donguri.5ch.net/,垢版,|,,"ニュー速＋って民主時代はネトウヨ急先鋒だったけど高市については5chの中でも高市懐疑派が多いよね   
他の板（嫌儲はさすがにアレとして）で板違いのところに立ってる政治系のスレは気持ち悪いくらい高市マンセーで   
X、ヤフコメ、つべコメ欄とかも気持ち悪いのが増えすぎ   
右傾化するにしてもこれだけ日本の国力が落ちた今となっては遅すぎる   
もっと昔なら「日本はもっと強気になれ！」と勇ましく言えたにしてもね・・・",,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:fFO2jztm0(2/2),,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0210 名無しどんぶらこ 2025/11/26(水) 08:33:41.06",https://donguri.5ch.net/,垢版,|,,"まあ、高市が岡田への答弁で在日米軍基地から米軍が直接武力行使をするときは日米で事前協議をするが日本政府は国会の承認なしで政府が承認できると明言しているから、習近平はトランプの様子探らないといかんわな。高市はめくら判で承認するから。ｗ   
その後、相手側が在日米軍基地を攻撃する可能性大だから日本も巻き込まれる可能性大。だから高市は日本の存立危機に認定して、集団的自衛権行使という格好になるのだろうな。",,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:MtyrCoG30(1/4),,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0211 名無しどんぶらこ 2025/11/26(水) 08:34:02.51",https://donguri.5ch.net/,垢版,|,,">>205  
「ウクライナとロシアの調停で忙しいのに、イスラエルとパレスチナの件で忙しいのに、この上余計な火種を極東で作んじゃねえバカ」   
ってところかね",,,,,,,,,,,,,>>205,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:aCwprRAs0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0212 名無しどんぶらこ 2025/11/26(水) 08:34:25.62",https://donguri.5ch.net/,垢版,|,,"台湾のために米軍が出たとして、なんでそれを日本が守らなきゃいかんのよ？って話だからな   
台湾が中国共産党によって支配されようが、日本の存立には関係ないだろ",,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:L/ZYzv9s0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0213 名無しどんぶらこ 2025/11/26(水) 08:34:48.03",https://donguri.5ch.net/,垢版,|,,"習近平氏がトランプ氏と電話協議　台湾問題介入しないよう“くさび” |   
https://mainichi.jp/.../k00/00m/030/002000c
キンペー「トランプは台湾静観やで早苗ババア」",,,,,,,,,,,,https://mainichi.jp/articles/20251125/k00/00m/030/002000c,https://mainichi.jp/.../k00/00m/030/002000c,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:AbXj9goL0(1/2),,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0214 名無しどんぶらこ 2025/11/26(水) 08:36:02.01",https://donguri.5ch.net/,垢版,|,,"なんで常任理事国だった中華民国が中華人民共和国に攻撃されたのに   
国連は中華人民共和国も戦争犯罪にしなかったの？",,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:usPQxxsI0,,1,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#
"垢版
|
0215 名無しどんぶらこ 2025/11/26(水) 08:40:14.12",https://donguri.5ch.net/,垢版,|,,">>207  
いや、既に22年にロシアにはしっかり輸出管理してるのだが……   
一応中国にも軽くやってるけれど厳しくないのでやってないのと変わらない   
というか当時中国が思いっきり抗議してきたレアアースの輸出管理で対抗しようとしてたニュースが有ったよ",,,,,,,,,,,,,>>207,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:mi09y8+j0(4/4),,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0216 名無しどんぶらこ 2025/11/26(水) 08:41:39.87",https://donguri.5ch.net/,垢版,|,,">>1
今回、首級をあげた朝日新聞じゃないか   

高市
台湾有事が起きれば、日本も脅かされる（存立危機事態になり得る）   
↓
朝日新聞が日本は武力行使すると書き   
朝日発行の低俗で有名なAERAは宣戦布告と書いた   

AERA   
起きないはずの「台湾有事」を自ら起こそうとする高市首相　「どう考えても存立危機事態」は中国に宣戦布告したような大失言！",,,,,,,,,,,,,>>1,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:k9EY8hX40(1/2),,1,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#
"垢版
|
0217 名無しどんぶらこ 2025/11/26(水) 08:41:54.49",https://donguri.5ch.net/,垢版,|,,この電話をきっかけにアメリカと中国は全面戦争へ突入したのであった,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:xqj1HAcK0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0218 名無しどんぶらこ 2025/11/26(水) 08:42:42.19",https://donguri.5ch.net/,垢版,|,,">>214  
非民主的な国民党をトルーマンが見限ったから   
アメリカは大陸での共産党勢力は静観してた   
アジアで反共政策を行ったのは朝鮮戦争から",,,,,,,,,,,,,>>214,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:AbXj9goL0(2/2),,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0219 名無しどんぶらこ 2025/11/26(水) 08:42:43.94",https://donguri.5ch.net/,垢版,|,,">>3
日本の命運は朝日新聞が握ってるな   


高市
台湾有事が起きれば、日本も脅かされる（存立危機事態になり得る）   
↓
朝日新聞が日本は武力行使すると書き   
朝日発行の低俗で有名なAERAは宣戦布告と書いた   

AERA   
起きないはずの「台湾有事」を自ら起こそうとする高市首相　「どう考えても存立危機事態」は中国に宣戦布告したような大失言！",,,,,,,,,,,,,>>3,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:k9EY8hX40(2/2),,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0220 名無しどんぶらこ 2025/11/26(水) 08:44:31.00",https://donguri.5ch.net/,垢版,|,,">>1
過去に中国が日本にレアアースの輸出規制をやって大失敗した事をもう忘れたのか？",,,,,,,,,,,,,>>1,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:hUH2WdK60,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0221 名無しどんぶらこ 2025/11/26(水) 08:48:07.28",https://donguri.5ch.net/,垢版,|,,">>216
存立危機事態になり得るって、集団的自衛権で武力行使も可能になるのだから、「武力行使も」という表現は別に間違いとは言えない",,,,,,,,,,,,,>>216,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:gWcHHZMw0(2/10),,1,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#
"垢版
|
0222 名無しどんぶらこ 2025/11/26(水) 08:48:32.82",https://donguri.5ch.net/,垢版,|,,">>208  
まあ中国と揉めて仮に有事があれば行くのは在日米軍で被害にあうのも米軍兵だからね   
アメリカからしたら日本は平和に外交しろって言いたいだろうね   
今の状況みててどうにもならない感じだからアメリカが仲裁役として出てきてくれたように思うわ",,,,,,,,,,,,,>>208,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:3oUn/ObE0(3/8),,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
