threadview_response_info,inline-form2 href,inline-form2,inline-form2 (2),notranslate,threadview_response_body,notranslate (2),notranslate (3),notranslate (4),notranslate (5),notranslate (6),threadview_response_body_link href,threadview_response_body_link,threadview_response_body_link href (2),threadview_response_body_link (2),notranslate (7),notranslate (8),threadview_response_body_link href (3),threadview_response_body_link (3),notranslate (9),notranslate (10),notranslate (11),res_id href,res_id,notranslate (12),js-response,notranslate (14),notranslate (15),js-ng-setting href,js-response href,threadview_response_body_embedlink href,threadview_response_body_thumbnail src
"垢版
|
0437 名無しどんぶらこ 2025/11/23(日) 21:33:36.98",https://donguri.5ch.net/,垢版,|,,オタクんとこ、超軍国主義だよネ！,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:tJKwWCZm0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0438 名無しどんぶらこ 2025/11/23(日) 21:34:02.45",https://donguri.5ch.net/,垢版,|,,おま言うすぎる,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:bKlGr0Om0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0439 名無しどんぶらこ 2025/11/23(日) 21:34:36.53",https://donguri.5ch.net/,垢版,|,,中国の軍国主義は綺麗な軍国主義ですか？,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:OeDLYhWV0(4/4),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0440 名無しどんぶらこ 2025/11/23(日) 21:35:44.89",https://donguri.5ch.net/,垢版,|,,"衛星兵器とかで、個人だけ狙えるんだろ？
高市だけ狙ってレーザーでもミサイルでも
撃ちゃいいだろ
それで日本が報復する国かどうか分かるだろ",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:FJPJcbtd0(2/4),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0441 ふ 2025/11/23(日) 21:35:53.22",https://donguri.5ch.net/,垢版,|,,">>419
高市支持者を戦場に送ればいい
愛国心の塊の奴らは拒否しない
お国にために死んどくれ",,,,,,,>>419,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:6se1adTF0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0442 名無しどんぶらこ 2025/11/23(日) 21:39:53.87",https://donguri.5ch.net/,垢版,|,,こういう逝かれた事を言う国だ。もう一度、天安門事件が起きた方が良い。,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:zBMqS2vv0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0443 名無しどんぶらこ 2025/11/23(日) 21:42:07.56",https://donguri.5ch.net/,垢版,|,,"この説得力のなさｗｗｗ


そんなだから、シナ人といわれバカにされるのだｗｗｗｗ",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:/O4+TcGL0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0444 名無しどんぶらこ 2025/11/23(日) 21:43:18.08",https://donguri.5ch.net/,垢版,|,,,,,,,,,>>1,https://i.imgur.com/i0Yiqu6.mp4,https://i.imgur.com/i0Yiqu6.mp4,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:3l3SwGRy0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0445 名無しどんぶらこ 2025/11/23(日) 21:43:31.64",https://donguri.5ch.net/,垢版,|,,"本人より。
反日ペテンクソ土人と税金サルの集まり　売国ペテンハゲが税金と人海戦術で捏造サイトを作って勝手に祭り上げたりしてます
これは捏造サイトなので税金で行われてるフィッシングサイトでペテンです（犯人はもちろん売国ペテンハゲと税金ザル及び反日ペテンクソ土人）
特技は捏造　ホラ吹き　ネットで捏造や工作行為　ハセカラ騒動は反日ペテンクソ土人と売国ザル（税金もらってる関係者）が起こした存在しない捏造事件で　登場人物は税金もらってる関係者だらけです

本人は人間関係自体　もう８年ぐらい必要以上で人と関わっていません
整形がどうのこうの　整形していません　工作です　しようと思ったことすらないです

今　都内に歩いてる外人は基本的に全てそれだと思って正解です

追記
高市早苗　こいつも売国クソジジイと反日ペテンクソ土人の仲間の傀儡クソ漏らしうんこババアなので追放推奨です
（女性の味方みたいな顔してますが　真相は逆で女性の敵です）
次から次へと売国ハゲの傀儡人形みたいなのが表に出てこようとしますが　似たようなもので意味がないです
クソ漏らしハゲオムツのなすりつけ政治と極悪政治をいつまでも続けようとしてます

就任早々に　税金を使ってクソザルを動員してネットでペテン工作をずっとしてます
理由は主に売国目的です　日本を反日ペテンクソ土人に乗っ取らせるためです

こいつが暴れてる理由はバーコードハゲ（石破）と同じで反日ペテンクソ土人に日本を売り渡すためです
今すぐ日本から追放した方がいい最悪の売国奴です
日本女性の味方という仮面をかぶってますが　真相は売国オムツハゲと完全にグルで女性の敵です

高市早苗（クソ漏らしうんこババア）がした行為
就任早々に税金でサルを人員動員してネットでペテン工作及び売国行為
反日ペテンクソ土人とクソ漏らしオムツハゲの性犯罪に加担及び性犯罪に誘導
しかも反日ペテンクソ土人と完全にグルになって調子に乗って暴れてますね
今すぐ氏んだほうがいい

暴れてる犯人はこれが正体です
https://www.instagram.com/fvooo00/

注意）特に今　都内で歩いてるハゲた外人を見かけたら　基本的にそれが犯人と思って正解です",,,,,,,,https://www.instagram.com/fvooo00/,https://www.instagram.com/fvooo00/,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:ai9Yqt6v0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0446 名無しどんぶらこ 2025/11/23(日) 21:43:39.58",https://donguri.5ch.net/,垢版,|,,">>1
百年遅れの帝国主義は黙ってろ",,,,,,,>>1,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:HZTl9TFg0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0447 令和歴史は繰り返す　令和➖になるｗ　 警備員[Lv.14](星の眠る深淵) 2025/11/23(日) 21:44:45.27",https://donguri.5ch.net/,垢版,|,,"うっせえ、うっせえわ　
さっさと令和自維民民参政🟧🟠　都民F　バカ　日本政府は、出口戦略　構造改革　
総量規制　テラ軍縮　緊縮財政　金融引き締め
綱紀粛正　安価で物資豊富な、円高デフレ化へ、ギガ利上げ　やっれ!　
ID:4Y89cmOS0　>1

やらねえなら、
自公維　都民F　国民民主党　平家　尊師　グル　
公家　貴族　大本営　安全楽観デマムーヴ日本政府は、
いますぐ、見つけ次第、
チェーンソー、十六分裂き、黒焦げサイコロステーキにする、ぶっ〇すぞ!　>1
ID:4Y89cmOS0

令和日本国民の生活を無視し犠牲にして
絶対に利上げしない売国奴
この円安バカの売国奴がWWWWW

ID:4Y89cmOS0　>1
円安で、Ｚ🇷🇺🇨🇳が、日本の高級不動産や、一等地のタワマン、
高級無農薬野菜、高級食材、アイドル、モデル、女優を買い漁り買い占めまくっとるやん（笑）

テラ円安 メガインフレ化　
飢饉化　干ばつ化　
重税化　スタグフレーション不況化、ギガ物価高で苦しんどるWWWWWWWWWWW

ペタ円安化　インフレ化で
倒産も増えまくりやWWWWWWWW

テメエらがさっさと
出口戦略　構造改革　総量規制　金融引き締め　ギガ軍縮で、緊縮財政　ペタ利上げしないからやろ（笑）

>1　　ID:4Y89cmOS0
令和自維民民参政🟧🟠　都民F　バカ　日本政府は、
この無能の売国野郎が（笑）

天下り先のこと考えて、いつまで屁理屈ほざいて利上げしないで誤魔化してんだよ売国奴がWWWWWWWW
ID:4Y89cmOS0　>1",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:4Y89cmOS0(1/4),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0448 名無しどんぶらこ 2025/11/23(日) 21:45:01.19",https://donguri.5ch.net/,垢版,|,,王毅さんは3流大から義父のコネと人柄でここまで出世した人。お人好しって知ってるから大変だねぇしか思わんw,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:njlQqKtG0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0449 名無しどんぶらこ 2025/11/23(日) 21:45:19.88",https://donguri.5ch.net/,垢版,|,,中国人の頭って80年前で止まってるんだな。,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:WUfU7pyM0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0450 令和歴史は繰り返す　令和➖になるｗ　 警備員[Lv.14](星の眠る深淵) 2025/11/23(日) 21:45:52.06",https://donguri.5ch.net/,垢版,|,,">1 令和日本は、ここらの、
エンドレス　デジャヴ　ループ　リープ　リピｗ
ID:4Y89cmOS0 >1

令和暗殺　焼殺　斬殺　惨殺が
クラスター　オーバーシュートの自公維　都民F　国民民主党　
令和JP　エキサイティング　ヒーテッド　ヴァイオレンス　カオス　令和JPは、

黒船襲来後　開国後　江戸幕府末期。

安政江戸大震災　安政江戸大震災、安政南海トラフ大震災、安政江戸巨大台風。
安政コレラ　コロリ　アメリカ風邪　ツインデミック大流行、
トクガワノミクス　ギガ軍拡。

こういう、ペタ積極財政、
小判ペタ安、テラ重税化
投機狂乱過熱バブルムーヴ　インフレ化、
スタグフレーション構造化不況化風。

🇷🇺帝国の、対馬占領、薩英　下関戦争。
天狗党の乱　天誅党の乱や
長州征伐、戊辰戦争。
桜田門外の変　坂下門外の変
暗殺横行。

ええじゃないか狂う踊り、
世直し一揆巨大スタンピード暴動がオーバーシュート　パンデミック。
明治維新　江戸幕府滅亡。


ID:4Y89cmOS0
　大日本帝国末期

大正関東大震災後。
テイトノミクス、ギガ積極財政、
円安ライク投機狂乱過熱バブル化、テラインフレ化。

昭和金融恐慌、大恐慌　昭和三陸大震災後の、
高橋是清ノミクス　ペタ積極財政　テラ軍拡　ギガ重税化。

投機狂乱過熱バブル風で
円安インフレ化ムーヴ　重税化。
スタグフレーション構造化不況化風、
五一五 血盟団暗殺事件　
二二六クーデタあたり、日中太平洋戦争へ
ID:4Y89cmOS0　>1",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:4Y89cmOS0(2/4),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0451 名無しどんぶらこ 2025/11/23(日) 21:46:42.77",https://donguri.5ch.net/,垢版,|,,売られた喧嘩を買うのが日本人の性分だからな,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:R/JSemNC0(1/3),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0452 令和歴史は繰り返す　令和➖になるｗ　 警備員[Lv.14](星の眠る深淵) 2025/11/23(日) 21:46:42.83",https://donguri.5ch.net/,垢版,|,,">1　ID:4Y89cmOS0
これからは【令和自維民民　参政都民Ｆ　🟧🟠 タリバン　アホ市　令和日銀　植田　コンビ】に、加えて、

【令和自維民民　参政都民Ｆ　🟧🟠 タリバン　アホ市　
令和日銀　植田　コンボ】】も加えよう😆笑

ID:klg1dd0H0　ID:OYhrSR7v0
つか、ただのテラ円安じゃなく、ベースの円の、信用価値が下がってる状態だからな、近年の、
ペタ円安　ギガ重税化　飢饉化　干ばつ化
令和スタグフレーション不況化ってｗ　ID:4Y89cmOS0

令和東京　札幌オリンピック
令和大阪万博 IRカジノ　
令和中央リニア
令和北陸　北海道新幹線　
令和　ギガ軍拡ｗ

こういう、与党の政策も野党の政策も、
ハコモノ粗製乱造キチガイ
ギガ減税　テラバラマキで
ペタ　インフレ加速、円安ペタ進行だからなｗ
令和日本に打つ手なしの状態

そこに自維民民参政🟧🟠　令和平家　公家　幕府　
尊師　グル　教祖　ピョンピョン高市　早苗ノミーノヤリーノミクス政権の、トンチンカンな、経済政策と地政学リスクのWパンチでトドメ刺しに来てるｗ

よほどの、池沼、白痴　アホじゃなきゃ
これは理解してるはずｗ
頭の悪過ぎる行動続きで、わずか一カ月で
兆単位の国益を損なうとかキングボンビー過ぎるw

令和ペタ円安　令和テラインフレ化　ギガ重税化で
令和スタグフレーション不況化ってｗ　ID:4Y89cmOS0",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:4Y89cmOS0(3/4),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0453 名無しどんぶらこ 2025/11/23(日) 21:47:56.87",https://donguri.5ch.net/,垢版,|,,"第一列島線は日本の主権線ヤー
この島に男はおらへんのかぃっ💢❕
キンタマ付いとんのかい???
Lebensraumを死守せよ❕
東トルキスタン、チベット、内モンゴルを解放せよ　不要亡了❕通州日本人大虐殺
VCP狂産暴力党を退治せよ👊🤬
害獣鬼畜死ナ畜どもを大量に殺せ❕
鬼畜死ナチ玖が地球上に存在するのはアホやと思う
　　　 ＿🦌＿
　　 ／三ミ三ミ＼
　 ／ミミ🇯🇵三ヾ＼
　/ﾉ／^ﾞ⌒ﾞ⌒ヾミ　ﾍ
　ﾚ｜　　　　　＼ヾ｜
　ﾚｲ ⌒＼　／⌒ ｜|｜
　Ｖ(👁ヽ　ィ👁)｜ﾍ/
　(Y　　｜　　　 ﾚ｜
　O|　　(＿　　　Oﾉ
　 ヽ 〈 🫦 〉 从
　 ／＼　￣　／ ∧
　/　　)`―-′ /|｜
　＼　/８　　 / | ＼
　/｜｜ ﾟ∞∞/ ノ
覚醒めよSAMURAI　やるのよ いてまえ
by サナエット・タカイッチャー総統
卍✋卍✋卍✋卍✋卍✋卍✋卍✋
🇯🇵🎌🇯🇵🎌🇯🇵🎌🇯🇵🎌🇯🇵🎌🇯🇵🏺🍯
極超音速遺憾砲をぶち込めやー
https//pbs.twimg.com/media/D3OOT1mUgAAa1UN.jpg
https//youtu.be/RLGxpM3zLVE?si=Ga9Up1OAbBy59LBYhttps//video.twimg.com/ext_tw_video/1837004499095072768/pu/vid/avc1/720x1280/7jNgN6BBe8HkAgCI.mp4?tag=12
https//video.twimg.com/ext_tw_video/1837004499095072768/pu/vid/avc1/720x1280/7jNgN6BBe8HkAgCI.mp4?tag=12
http//video.twimg.com/ext_tw_video/1834911636693696512/pu/vid/avc1/720x1278/5h08EcKGTQDxwi72.mp4",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:dGNC1h9b0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0454 名無しどんぶらこ 2025/11/23(日) 21:50:07.89",https://donguri.5ch.net/,垢版,|,,"習近平を批判してみろ
おまえら中国は世界から1000年遅れてる",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:6c5pB8dQ0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0455 名無しどんぶらこ 2025/11/23(日) 21:50:08.29",https://donguri.5ch.net/,垢版,|,,侵略戦争しかけようとしてる側が何言ってるんだろうな,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:SWRpSBzC0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0456 名無しどんぶらこ 2025/11/23(日) 21:51:42.73",https://donguri.5ch.net/,垢版,|,,共産主義が漢民族の代表面すんなよｗｗ,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:cNl+x6yo0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0457 名無しどんぶらこ 2025/11/23(日) 21:54:29.40",https://donguri.5ch.net/,垢版,|,,"支那はビビってるなwww
共産党はまだ日本と戦った事もないのにw やる前からキャンキャン吠えてみっともない",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:+v+YFWG60,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0458 名無しどんぶらこ 2025/11/23(日) 21:54:58.25",https://donguri.5ch.net/,垢版,|,,"自国民に銃口を向けて政府に歯向かわないようにしてる
人民解放軍を有する中共が
選挙で民意を聴く国に対して
軍国主義の復活とかｗ",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:w3I2ZB0M0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0459 名無しどんぶらこ 2025/11/23(日) 21:58:06.27",https://donguri.5ch.net/,垢版,|,,フィリピンとか日本の海域をいずれ奪うぞ！その前に台湾だ！なんてやってたら自衛強化されて当たり前だろ,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:+3evoKOT0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0460 名無しどんぶらこ 2025/11/23(日) 21:59:47.00",https://donguri.5ch.net/,垢版,|,,中華民国 はよ中共倒せや,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:ip5cr1zw0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0461 名無しどんぶらこ 2025/11/23(日) 22:00:14.58",https://donguri.5ch.net/,垢版,|,,"日本覚醒


　　　　　　＼ﾔﾝﾉｶ　ｺﾞﾙｱ！／

　　　　　　　　|
　　　　　　　¶」(´⌒　;;
..　　　　　　.||　　llll
　　　　　　　|],　∧日∧
　　　　　　　|] （｀ω´# ）　
　　　　 　　 [||と　　　　）
　　　　　　　.Д　　　　|　
　
　∧朝∧　　　　..／中　＼　
＜；｀Д´＞　　（｀ハ´；）　起こしたの誰アルカ！？
　（　　　）　　（　　　　）

枕は蹴ったニダ
布団引っくり返したのはあんたニダ",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:GP0wZMTY0(1/5),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0462 令和歴史は繰り返す　令和➖になるｗ　 警備員[Lv.14](星の眠る深淵) 2025/11/23(日) 22:01:01.77",https://donguri.5ch.net/,垢版,|,,"日本の保守は
「Ｚ🇨🇳🇷🇺は敵」
「日本の庶民・底辺は敵」
「低学歴は敵」
「稼ぎの悪い奴は敵」
なんでしょｗ
ID:4Y89cmOS0　>1

Ｚ🇨🇳🇷🇺はともかく、同じく敵扱いされた日本人が保守のために戦うかな？
戦わないと思うなww

日本の庶民はこの30年間で
アメリカ型資本主義とやらが、ペタ重税化　テラ円安インフレ化、
重スタグフレーション　ペタ不況化で、
上だけを、ペタ富み栄えさせるものだとわかっているからねｗ

そう、Ｚ🇨🇳🇷🇺🇰🇵の庶民が1990年代に思い知ったことと同じｗ

アメリカが善、Ｚ🇷🇺🇨🇳🇰🇵が、
悪みたいな単純な宣伝に乗って、
日本の上級国民の豊かな暮らしを庶民が死守するなんてことは起きないからw

明治維新　長州征伐　戊辰戦争で、
江戸幕府が、明治新政府に、敗北したとき

日中太平洋戦争で大日本帝国が負けたとき。

日本の庶民は、上級（武士　軍部と資本家）支配からの解放を喜んで
廃藩置県　俸祿廃止　廃刀令、自由開放化、極東軍事裁判　公職追放や農地改革を
笑顔で見てたよねｗｗ

今回もＺ🇨🇳🇷🇺が戦争で日本に勝って、
日本の庶民がアメリカを頂点とする上級からの解放を祝うのは間違いないよｗ

だって、令和日本庶民はネットで対Ｚ🇷🇺🇰🇵🇨🇳戦争を煽っている、
ペタ重税化　テラ円安インフレ化、スタグフレーション　ペタ不況化の、元凶　諸悪の根源、
豊かな勝ち組日本保守とやらを、
旧ソ連　旧ユーゴスラビア連邦
ムッソリーニ　チャウシェスク　カダフィ政権と
同列視してるからねw
ID:4Y89cmOS0　>1",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:4Y89cmOS0(4/4),,1,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,
