threadview_response_info,threadview_response_body,threadview_response_body_link href,threadview_response_body_link,threadview_response_body_link href (2),threadview_response_body_link (2),threadview_response_body_link (3),js-response href,highlight,res_id,js-response
"垢版
|
0660 名無しどんぶらこ 2025/11/28(金) 07:41:12.59",">>1
《WSJ&トランプ政権vs統一教会&ガイジ政権の戦いまとめ》
?高市はトランプに怒られたのか問題?
11/26ウォール?ストリート?ジャーナル、『トランプ大統領、中国の習近平国家主席との電話会談後、東京に台湾問題でのトーンダウンを指示』と報道
s://www.wsj.com/politics/national-security/trump-after-call-with-chinas-xi-told-japan-to-lower-the-volume-on-taiwan-3af795d6?mod=mhp
訂正前""Lower The Tone""（言い方をやわらげて）／中国人記者1人
s://gzo.ai/i/n6pte7K.jpg

↓
ネトウヨ「トランプさんが高市さんに怒ってるなんてデマ！捏造！高市さんは発言撤回してない！高市さんに文句言うやつは反日！パヨク！五毛党！」
ネトウヨ&ひるおび「WSJの記事は中国人記者ガー！」
s://i.imgur.com/oig9VdW.mp4
s://i.imgur.com/VhCDt5y.jpeg
s://i.imgur.com/sS8iWtr.jpeg

↓
ウォールストリート?ジャーナルが日米電話会談報道の見出しを訂正　台湾関連発言「トーン和らげるように」から「発言抑制するように」
s://www.fnn.jp/articles/-/966523
訂正後""Lower The Volume""（あんまり言わないで）／中国人記者+アメリカ人記者3人
s://gzo.ai/i/UN3c1eM.jpg
s://i.imgur.com/PYLkT0Z.png

↓
ネトウヨ「アメリカ人3人も信用できない！」
s://i.imgur.com/xG19ulX.jpeg
s://i.imgur.com/OoKrMSa.jpeg

↓
木原稔が報道否定www
台湾巡るトランプ米大統領の助言報道は事実ではない－官房長官が否定 2025年11月27日
s://www.bloomberg.co.jp/news/articles/2025-11-27/T6DD3FKK3NY800
↓
複数の日本政府関係者が肯定www
トランプ氏、日中対立「沈静化の必要性」に言及　高市氏と電話協議　2025/11/27
s://www.asahi.com/sp/articles/ASTCW3HNLTCWUTFK00GM.html?iref=sp_new_news_list_n
↓
自民党「サナは悪く無い！閣議決定で発言撤回したけど撤回してない！」
外務省「サナは悪く無い！非核三原則の見直し検討しようとしたけどしようとはしてない！」
s://i.imgur.com/6jbTbLu.png
s://i.imgur.com/zaxxB3T.png

まさにガイジカルト政権",,>>1,,,,,,ID:cpIE0x5z0(3/10),
"垢版
|
0661 名無しどんぶらこ 2025/11/28(金) 07:41:17.82",">>612
だからさ？裏での話よの？
当然、日本側としたらアメリカの沖縄での
相当な防衛力の支援が見返り。
それぐらいあの高市発言で察して分かれよ。
アホがw",,>>612,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:xCX9UvMm0(8/10),1
"垢版
|
0662 名無しどんぶらこ 2025/11/28(金) 07:41:29.92","トランプとホワイトハウスの考え

高市総理の今回の台湾有事に対する答弁は日本にはこれからアジア太平洋地域で安定した安全保障環境を作り出すために一層、安全保障分野での役割を拡大してもらいたいと考える米国にとっては非常に具合が悪い

日本の高市総理による台湾有事についての発言は敵に塩を送るに等しく、「百害あって一利なし」の行為なのだ。

高市総理に対してトランプやホワイトハウスは

高市は個人の信条を日米同盟の将来や日本の国益に優先させる指導者なのか？

そうだとすると、台湾や尖閣諸島で状況が緊迫するようなことがあった場合に、理性的な対応をしてくれることを本当に期待できるのか？

わざと中国を挑発するような行為に走らないといえるのか？」という不信感が湧き上がっている。

「大局的判断よりも自分の思い入れにこだわる指導者を米国は信頼できるのか？

そのような人物がけん引する日本という国との関係を強化することで、米国がリスクを抱え込んでしまう可能性はないのか？」

というわけで、米国の東アジアにおける立ち位置を考慮したうえでの「日本リスク論」が首をもたげているのである。",,,,,,,,ID:juhDrryf0,
"垢版
|
0663 名無しどんぶらこ 2025/11/28(金) 07:41:31.97","せっかく、野田佳彦が簡易なやり取りで「高市さん、事実上の撤回ってことで」と矛を納めさせるための助け舟を出したのに
高市信者がその助け舟を打ち壊してしまったもんだから
高市はもう後に退けない",,,,,,,,ID:zsPEGkQo0(2/2),
"垢版
|
0664 名無しどんぶらこ 2025/11/28(金) 07:41:39.08",">>656
だから長えんだよ",,>>656,,,,,,ID:7Kf0oiEg0(3/4),
"垢版
|
0665 名無しどんぶらこ 2025/11/28(金) 07:41:42.93",">>1
＞日本政府関係者
ってマスゴミって解釈でいいんだっけ？ｗ",,>>1,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:rNb6yfC+0,1
"垢版
|
0666 名無しどんぶらこ 2025/11/28(金) 07:41:56.16",コレ政府が否定してるのにアホかと,,,,,,,,ID:0NY2aw330,
"垢版
|
0667 名無しどんぶらこ 2025/11/28(金) 07:41:56.17",">>644
別にパヨチンが宗教と関係ない一般人を統一教会認定してもいいけどさ
一般人にドン引きされて支持を失い選挙で負けるのは立憲共産党なんだぜ

そういう結果を考えて行動してる？",,>>644,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:TsxwQPeG0(22/29),2
"垢版
|
0668 名無しどんぶらこ 2025/11/28(金) 07:42:05.07","日本のミカタは駐日米大使だけ
日本はフランスやドイツに助けてもらえないのかｗｗｗ",,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:V6ZtWMZ90(2/3),2
"垢版
|
0669 名無しどんぶらこ 2025/11/28(金) 07:42:09.22",要は総選挙やって公明党が与党に復帰する政治体制にしないと中国は矛を収めねぇってことよw,,,,,,,,ID:kCegNbRu0(10/17),
"垢版
|
0670 名無しどんぶらこ 2025/11/28(金) 07:42:17.59",">>656
それを言った瞬間に「一つの中国」の否定になって、即座に国交断絶＆戦争リスクなんだが
「言えない」んじゃなくて「言ったら終わり」なんだよ
外交を学級会か何かと勘違いしてないか？",,>>656,,,,,,ID:x8bB18590(1/2),
"垢版
|
0671 名無しどんぶらこ 2025/11/28(金) 07:42:23.54",">>648
台湾に中国軍の基地ができたら、沖縄の米軍基地と鼻の先
アメリカが危機感を持たないわけないわなあ",,>>648,,,,,,ID:I/e6ETOR0(1/2),
"垢版
|
0672 名無しどんぶらこ 2025/11/28(金) 07:42:26.59",情報戦してるん？コロナ禍での経験が活きるな！,,,,,,,,ID:zCzFN0IY0(2/4),
"垢版
|
0673 名無しどんぶらこ 2025/11/28(金) 07:42:32.64",">>641
何のために撤回するの
他国の圧力や要請に従って最高議会の答弁撤回とかやっちゃダメだよ

日本国内の問題で撤回する分には一向に構わないけれどね
例えば国内法と矛盾するため、とか批准している国際法と矛盾するためとかね

ただし高市は「従来の政府見解と変わるものでは無い」と補足しているので
何ら法的問題は見出せず、撤回する理由が見当たらない",,>>641,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:7XO7T/Ju0(11/19),2
"垢版
|
0674 名無しどんぶらこ 2025/11/28(金) 07:42:33.83",">>621
ドナルドにはムリって言ってるだろ

騒ぎがあるところに出かけて　かき回す　みんなが動いたらそれで満足ってやつ",,>>621,,,,,,ID:6KGbVvYP0(13/25),
"垢版
|
0675 名無しどんぶらこ 2025/11/28(金) 07:42:48.81",">>656
その理屈だと中国が裏で沖縄の活動家を扇動して「沖縄は独立したがってる！日本から解放させろ！」って言ってきたら、日本は沖縄を差し出さなきゃいけなくなるぞ
お前の言う「正論」は、国を解体させる劇薬だと気づけ",,>>656,,,,,,ID:fbJ/aDIh0(2/3),
"垢版
|
0676 名無しどんぶらこ 2025/11/28(金) 07:42:52.33",">>665
WSJ 「は？匿名の協力者が一番信じられるに決まってるだろ？」",,>>665,,,,,,ID:uccnYTw50,
"垢版
|
0677 名無しどんぶらこ 2025/11/28(金) 07:42:55.66","2025-11-21

アメリカ上院が台湾交流制限を見直しへ　米

アメリカ上院が「台湾保証実施法」を可決　米台交流が本格的に変わる可能性

アメリカ上院は、台湾との公式交流をより自由にするための法案「Taiwan Assurance Implementation Act（台湾保証実施法）」を可決しました。すでに下院も通過しており、あとはトランプ大統領が署名すれば成立します。米台関係にとって大きな転換点となるニュースです。",,,,,,,,ID:UiQfinoY0(2/10),
"垢版
|
0678 名無しどんぶらこ 2025/11/28(金) 07:42:58.82",連日連夜脱糞中だなバカウヨ,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:ZZLLhQjT0,1
"垢版
|
0679 名無しどんぶらこ 2025/11/28(金) 07:43:06.28",">>661
だから国内法的にも実力的にも不可能なのよ
自衛隊単独なんて中国軍の相手にもならん",,>>661,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:x7aOD4Qz0(7/7),1
"垢版
|
0680 名無しどんぶらこ 2025/11/28(金) 07:43:15.40",">>668
太平洋に関係ある国じゃないからなあ",,>>668,,,,,,ID:I/e6ETOR0(2/2),
"垢版
|
0681 名無しどんぶらこ 2025/11/28(金) 07:43:39.28",トランプ「これからはアメリカと中国という竜虎が世界を牽引しなければならない　日本のようなちょろちょろしたネズミは出しゃばるんじゃない！」,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:FuJ8huAC0(2/5),1
"垢版
|
0682 名無しどんぶらこ 2025/11/28(金) 07:43:40.32",">>678
トランプはシナの味方なんだ?

笑えます",,>>678,,,,,,ID:UiQfinoY0(3/10),
"垢版
|
0683 名無しどんぶらこ 2025/11/28(金) 07:43:58.20",">>1
なんだ共同通信かw",,>>1,,,,,,ID:uEO2WiF70,
"垢版
|
0684 名無しどんぶらこ 2025/11/28(金) 07:43:58.63",">>652
パヨクお爺ちゃんはボケて読解力もなくなったかw
ソースがオールドメディアだけと信じてる時点でパヨチンはアホと言ってるのよw",,>>652,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:TsxwQPeG0(23/29),1
"垢版
|
0685 名無しどんぶらこ 2025/11/28(金) 07:44:15.41",">>640
高市発言のせいで米中交渉が決裂したらトランプの怒りは怒髪天を衝くものとなる
そうなれば高市は100%辞任
謝罪撤回は高市政権に大きなダメージだかトランプを本気で起こらせるよりはマシ
だが高市は撤回せずトランプを本気で怒らせそうw",,>>640,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:C/frIPWU0(2/2),1
"垢版
|
0686 名無しどんぶらこ 2025/11/28(金) 07:44:19.85","素人が無計画にプロレスするなってことだろうな
ディールですら無いし???
否定してマスコミに抗議するとか言い出していた日本政府の関係者は嘘つきだな",,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:1UhEI8aU0,1
"垢版
|
0687 名無しどんぶらこ 2025/11/28(金) 07:44:22.11","裏金壺議員のオヤブンなんだから
優秀であるはずがない",,,,,,,,ID:YcM4wtmk0(1/2),
"垢版
|
0688 名無しどんぶらこ 2025/11/28(金) 07:44:22.47",まぁ日本で訪日中国人が殴られてるなんて小学生級のデマ流す国なんて何言ってもな,,,,,,,,ID:D95g575K0,
"垢版
|
0689 名無しどんぶらこ 2025/11/28(金) 07:44:25.72",">>681
問題になっている台湾と交流促進
あれ？
シナじゃなかったの",,>>681,,,,,,ID:UiQfinoY0(4/10),
"垢版
|
0690 名無しどんぶらこ 2025/11/28(金) 07:44:25.73","1は単なる売国左翼の共同通信の記事
↓は政府コメントなんだから政府コメントのほうが正しいに決まってるだろ

【速報】 トランプ米大統領が高市首相に、台湾巡り助言したという報道は事実ではない　日本政府が否定 ★3 [お断り★]
https://asahi.5ch.ne...newsplus/1764244319/",https://asahi.5ch.net/test/read.cgi/newsplus/1764244319/,https://asahi.5ch.ne...newsplus/1764244319/,,,,,,ID:ByvsIL5N0(6/21),
"垢版
|
0691 名無しどんぶらこ 2025/11/28(金) 07:44:29.83","な、官房長官の言葉遊びだったろ？
それらしいことは話題になったが、報道に出てきた特定の単語や文章そのままのものは話題にでなかったので「そのような事実はない」
日本の政治家はいつもこれなんよな",,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:WDwFDuON0(1/2),2
"垢版
|
0692 名無しどんぶらこ 2025/11/28(金) 07:44:30.71","米は中立というより中国より
駐日米大使が日本よりになるのは当たり前
駐中米大使が日本よりになったなら凄いけどあり得ない
戦前と一緒で敵だらけだよ日本",,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:V6ZtWMZ90(3/3),2
"垢版
|
0693 名無しどんぶらこ 2025/11/28(金) 07:44:45.48",">>668
太平洋に領土を持つ英仏も既に海軍を派遣してますが？",,>>668,,,,,,ID:aqKRdmhj0(5/7),
"垢版
|
0694 名無しどんぶらこ 2025/11/28(金) 07:44:47.16",">>667
《壺しぐさまとめ》
壺って言うな壺「壺って言うな！」
パヨパヨ壺「チューキョーパヨパヨ」
わからない壺「これの何が悪いかわからない」
もう飽きた壺「もうこの話飽きた」
政治家になれ壺「なんであなたが政治家にならないの？」
風向き壺「風向き変わってきたね…」
職質壺「平日の昼間から何してるの？」
レッテル壺「レッテル貼るやつはパヨク！」「壺って言う方が壺」「パヨクが壺！」「ネトウヨは頭悪いな」
背乗り壺「壺に反対するパヨクは朝鮮人！五毛党！在日！外国人！！」
そんなことより壺「そんなことより…が」
ガーガー壺「安倍ガー自民ガー」
DD壺「パヨクもー」「野党もー」
台湾有事壺「中国の思う壺」
自民が日本壺「自民に反対するやつは反日」
コピペ刷り込み壺「消去法で自民（清和会）」「日本の消費税は低いよ」「働かない女」
民意で禊壺「選挙は民意！禊は済んだ！」
陰謀壺「財務省！総務省！DS！既得権益の工作！メガソーラー！」
動画ベタベタ壺「安倍の応援団の言う通り！」
号令壺「石破にNO！高市陣営、参政党、国民民主、日本保守党に入れろ！ヤフコメ動画コメを工作しろ！」",,>>667,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:cpIE0x5z0(4/10),1
"垢版
|
0695 名無しどんぶらこ 2025/11/28(金) 07:44:53.59",フェイクニュースとか言ってたバカは現実見ろ,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:cv+EqNn80(1/7),2
"垢版
|
0696 名無しどんぶらこ 2025/11/28(金) 07:44:57.17","そもそも中国の反日って最初に植え付けたのはキッシンジャーってユダヤ系アメリカ人だから
アメブタなんて最初から一切信用してないし",,,,,,,,ID:ByvsIL5N0(7/21),
"垢版
|
0697 名無しどんぶらこ 2025/11/28(金) 07:45:00.12",">>594
今度は？
まさかトランプから持ち掛けた米中電話会談を中共からと間違えてるん？
スコット?ベッセント（Scott Bessent）財務長官がCNBCに対して、「正確を期すために言うと、会談はトランプ大統領が提案したものだ」と発言してるぞ",,>>594,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:YDd0gwKh0(3/4),1
"垢版
|
0698 名無しどんぶらこ 2025/11/28(金) 07:45:04.00",しかしウクライナネタの見ててもトランプはビッグマウスなだけだよなw,,,,,,,,ID:2B89b9Bu0(2/2),
"垢版
|
0699 名無しどんぶらこ 2025/11/28(金) 07:45:18.37",今まで共同通信の関係者で事実だった試しがねぇ,,,,,,,,ID:Y2b2z5WV0,
"垢版
|
0700 名無しどんぶらこ 2025/11/28(金) 07:45:18.36",">>673
他国の圧力や要請に従って答弁の撤回をしてはいけないとするなら
中国に対して主権侵害だと反論すべきだろう
従来の見解と変わりませんとは別のベクトルの話であってなんで日本は中国へ反論や抗議をしないんだ？",,>>673,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:bYim5gw90(8/12),1
